instance,route_id,node_id,x,y,route_cost
Golden_13-C37-N253,3,242,9.0,-15.0,282.78
Golden_13-C37-N253,3,55,3.0,-7.0,282.78
Golden_13-C37-N253,3,89,3.0,-9.0,282.78
Golden_13-C37-N253,3,90,5.0,-9.0,282.78
Golden_13-C37-N253,3,131,3.0,-11.0,282.78
Golden_13-C37-N253,3,132,5.0,-11.0,282.78
Golden_13-C37-N253,3,128,-3.0,-11.0,282.78
Golden_13-C37-N253,3,129,-1.0,-11.0,282.78
Golden_13-C37-N253,3,130,1.0,-11.0,282.78
Golden_13-C37-N253,3,177,-5.0,-13.0,282.78
Golden_13-C37-N253,3,178,-3.0,-13.0,282.78
Golden_13-C37-N253,3,179,-1.0,-13.0,282.78
Golden_13-C37-N253,3,180,1.0,-13.0,282.78
Golden_13-C37-N253,3,181,3.0,-13.0,282.78
Golden_13-C37-N253,3,235,-5.0,-15.0,282.78
Golden_13-C37-N253,3,236,-3.0,-15.0,282.78
Golden_13-C37-N253,3,237,-1.0,-15.0,282.78
Golden_13-C37-N253,3,238,1.0,-15.0,282.78
Golden_13-C37-N253,3,239,3.0,-15.0,282.78
Golden_13-C37-N253,3,53,-1.0,-7.0,282.78
Golden_13-C37-N253,3,87,-1.0,-9.0,282.78
Golden_13-C37-N253,3,88,1.0,-9.0,282.78
Golden_13-C37-N253,3,30,5.0,-5.0,282.78
Golden_13-C37-N253,3,31,5.0,-3.0,282.78
Golden_13-C37-N253,3,56,5.0,-7.0,282.78
Golden_13-C37-N253,3,58,7.0,-5.0,282.78
Golden_13-C37-N253,3,9,-1.0,-3.0,282.78
Golden_13-C37-N253,3,10,1.0,-3.0,282.78
Golden_13-C37-N253,3,11,3.0,-3.0,282.78
Golden_13-C37-N253,3,27,-1.0,-5.0,282.78
Golden_13-C37-N253,3,28,1.0,-5.0,282.78
Golden_13-C37-N253,3,29,3.0,-5.0,282.78
Golden_13-C37-N253,3,54,1.0,-7.0,282.78
Golden_13-C37-N253,3,0,0.0,0.0,282.78
Golden_13-C43-N253,1,0,0.0,0.0,80.18
Golden_13-C43-N253,1,9,-1.0,-3.0,80.18
Golden_13-C43-N253,1,10,1.0,-3.0,80.18
Golden_13-C43-N253,1,11,3.0,-3.0,80.18
Golden_13-C43-N253,1,27,-1.0,-5.0,80.18
Golden_13-C43-N253,1,28,1.0,-5.0,80.18
Golden_13-C43-N253,1,29,3.0,-5.0,80.18
Golden_13-C43-N253,1,54,1.0,-7.0,80.18
Golden_13-C43-N253,1,53,-1.0,-7.0,80.18
Golden_13-C43-N253,1,87,-1.0,-9.0,80.18
Golden_13-C43-N253,1,88,1.0,-9.0,80.18
Golden_13-C43-N253,1,84,-7.0,-9.0,80.18
Golden_13-C43-N253,1,85,-5.0,-9.0,80.18
Golden_13-C43-N253,1,86,-3.0,-9.0,80.18
Golden_13-C43-N253,1,127,-5.0,-11.0,80.18
Golden_13-C43-N253,1,50,-7.0,-7.0,80.18
Golden_13-C43-N253,1,82,-9.0,-7.0,80.18
Golden_13-C43-N253,1,24,-5.0,-3.0,80.18
Golden_13-C43-N253,1,25,-5.0,-5.0,80.18
Golden_13-C43-N253,1,26,-3.0,-5.0,80.18
Golden_13-C43-N253,1,49,-7.0,-5.0,80.18
Golden_13-C43-N253,1,51,-5.0,-7.0,80.18
Golden_13-C43-N253,1,52,-3.0,-7.0,80.18
Golden_13-C43-N253,1,7,-3.0,-1.0,80.18
Golden_13-C43-N253,1,8,-3.0,-3.0,80.18
Golden_13-C43-N253,1,23,-5.0,-1.0,80.18
Golden_13-C43-N253,1,0,0.0,0.0,80.18
Golden_13-C43-N253,2,0,0.0,0.0,309.46
Golden_13-C43-N253,2,4,-1.0,3.0,309.46
Golden_13-C43-N253,2,5,-3.0,3.0,309.46
Golden_13-C43-N253,2,6,-3.0,1.0,309.46
Golden_13-C43-N253,2,19,-3.0,5.0,309.46
Golden_13-C43-N253,2,21,-5.0,3.0,309.46
Golden_13-C43-N253,2,22,-5.0,1.0,309.46
Golden_13-C43-N253,2,46,-7.0,1.0,309.46
Golden_13-C43-N253,2,47,-7.0,-1.0,309.46
Golden_13-C43-N253,2,77,-9.0,3.0,309.46
Golden_13-C43-N253,2,78,-9.0,1.0,309.46
Golden_13-C43-N253,2,117,-11.0,3.0,309.46
Golden_13-C43-N253,2,118,-11.0,1.0,309.46
Golden_13-C43-N253,2,119,-11.0,-1.0,309.46
Golden_13-C43-N253,2,165,-13.0,3.0,309.46
Golden_13-C43-N253,2,166,-13.0,1.0,309.46
Golden_13-C43-N253,2,167,-13.0,-1.0,309.46
Golden_13-C43-N253,2,168,-13.0,-3.0,309.46
Golden_13-C43-N253,2,221,-15.0,3.0,309.46
Golden_13-C43-N253,2,222,-15.0,1.0,309.46
Golden_13-C43-N253,2,223,-15.0,-1.0,309.46
Golden_13-C43-N253,2,48,-7.0,-3.0,309.46
Golden_13-C43-N253,2,79,-9.0,-1.0,309.46
Golden_13-C43-N253,2,80,-9.0,-3.0,309.46
Golden_13-C43-N253,2,81,-9.0,-5.0,309.46
Golden_13-C43-N253,2,120,-11.0,-3.0,309.46
Golden_13-C43-N253,2,121,-11.0,-5.0,309.46
Golden_13-C43-N253,2,122,-11.0,-7.0,309.46
Golden_13-C43-N253,2,123,-11.0,-9.0,309.46
Golden_13-C43-N253,2,169,-13.0,-5.0,309.46
Golden_13-C43-N253,2,170,-13.0,-7.0,309.46
Golden_13-C43-N253,2,171,-13.0,-9.0,309.46
Golden_13-C43-N253,2,224,-15.0,-3.0,309.46
Golden_13-C43-N253,2,225,-15.0,-5.0,309.46
Golden_13-C43-N253,2,226,-15.0,-7.0,309.46
Golden_13-C43-N253,2,227,-15.0,-9.0,309.46
Golden_13-C43-N253,2,172,-13.0,-11.0,309.46
Golden_13-C43-N253,2,173,-13.0,-13.0,309.46
Golden_13-C43-N253,2,228,-15.0,-11.0,309.46
Golden_13-C43-N253,2,229,-15.0,-13.0,309.46
Golden_13-C43-N253,2,230,-15.0,-15.0,309.46
Golden_13-C43-N253,2,231,-13.0,-15.0,309.46
Golden_13-C43-N253,2,232,-11.0,-15.0,309.46
Golden_13-C43-N253,2,83,-9.0,-9.0,309.46
Golden_13-C43-N253,2,124,-11.0,-11.0,309.46
Golden_13-C43-N253,2,125,-9.0,-11.0,309.46
Golden_13-C43-N253,2,126,-7.0,-11.0,309.46
Golden_13-C43-N253,2,174,-11.0,-13.0,309.46
Golden_13-C43-N253,2,175,-9.0,-13.0,309.46
Golden_13-C43-N253,2,176,-7.0,-13.0,309.46
Golden_13-C43-N253,2,233,-9.0,-15.0,309.46
Golden_13-C43-N253,2,234,-7.0,-15.0,309.46
Golden_13-C43-N253,2,128,-3.0,-11.0,309.46
Golden_13-C43-N253,2,129,-1.0,-11.0,309.46
Golden_13-C43-N253,2,130,1.0,-11.0,309.46
Golden_13-C43-N253,2,177,-5.0,-13.0,309.46
Golden_13-C43-N253,2,178,-3.0,-13.0,309.46
Golden_13-C43-N253,2,179,-1.0,-13.0,309.46
Golden_13-C43-N253,2,180,1.0,-13.0,309.46
Golden_13-C43-N253,2,181,3.0,-13.0,309.46
Golden_13-C43-N253,2,235,-5.0,-15.0,309.46
Golden_13-C43-N253,2,236,-3.0,-15.0,309.46
Golden_13-C43-N253,2,237,-1.0,-15.0,309.46
Golden_13-C43-N253,2,238,1.0,-15.0,309.46
Golden_13-C43-N253,2,239,3.0,-15.0,309.46
Golden_13-C43-N253,2,55,3.0,-7.0,309.46
Golden_13-C43-N253,2,89,3.0,-9.0,309.46
Golden_13-C43-N253,2,90,5.0,-9.0,309.46
Golden_13-C43-N253,2,131,3.0,-11.0,309.46
Golden_13-C43-N253,2,91,7.0,-9.0,309.46
Golden_13-C43-N253,2,132,5.0,-11.0,309.46
Golden_13-C43-N253,2,133,7.0,-11.0,309.46
Golden_13-C43-N253,2,134,9.0,-11.0,309.46
Golden_13-C43-N253,2,182,5.0,-13.0,309.46
Golden_13-C43-N253,2,183,7.0,-13.0,309.46
Golden_13-C43-N253,2,184,9.0,-13.0,309.46
Golden_13-C43-N253,2,240,5.0,-15.0,309.46
Golden_13-C43-N253,2,241,7.0,-15.0,309.46
Golden_13-C43-N253,2,242,9.0,-15.0,309.46
Golden_13-C43-N253,2,186,13.0,-13.0,309.46
Golden_13-C43-N253,2,243,11.0,-15.0,309.46
Golden_13-C43-N253,2,244,13.0,-15.0,309.46
Golden_13-C43-N253,2,245,15.0,-15.0,309.46
Golden_13-C43-N253,2,246,15.0,-13.0,309.46
Golden_13-C43-N253,2,135,11.0,-11.0,309.46
Golden_13-C43-N253,2,136,11.0,-9.0,309.46
Golden_13-C43-N253,2,185,11.0,-13.0,309.46
Golden_13-C43-N253,2,187,13.0,-11.0,309.46
Golden_13-C43-N253,2,188,13.0,-9.0,309.46
Golden_13-C43-N253,2,189,13.0,-7.0,309.46
Golden_13-C43-N253,2,247,15.0,-11.0,309.46
Golden_13-C43-N253,2,248,15.0,-9.0,309.46
Golden_13-C43-N253,2,249,15.0,-7.0,309.46
Golden_13-C43-N253,2,250,15.0,-5.0,309.46
Golden_13-C43-N253,2,141,13.0,1.0,309.46
Golden_13-C43-N253,2,142,13.0,3.0,309.46
Golden_13-C43-N253,2,191,13.0,-3.0,309.46
Golden_13-C43-N253,2,192,13.0,-1.0,309.46
Golden_13-C43-N253,2,193,15.0,1.0,309.46
Golden_13-C43-N253,2,194,15.0,3.0,309.46
Golden_13-C43-N253,2,251,15.0,-3.0,309.46
Golden_13-C43-N253,2,252,15.0,-1.0,309.46
Golden_13-C43-N253,2,0,0.0,0.0,309.46
Golden_13-C43-N253,3,0,0.0,0.0,283.21
Golden_13-C43-N253,3,35,7.0,5.0,283.21
Golden_13-C43-N253,3,36,7.0,7.0,283.21
Golden_13-C43-N253,3,63,9.0,5.0,283.21
Golden_13-C43-N253,3,64,9.0,7.0,283.21
Golden_13-C43-N253,3,65,9.0,9.0,283.21
Golden_13-C43-N253,3,66,7.0,9.0,283.21
Golden_13-C43-N253,3,99,11.0,5.0,283.21
Golden_13-C43-N253,3,100,11.0,7.0,283.21
Golden_13-C43-N253,3,101,11.0,9.0,283.21
Golden_13-C43-N253,3,143,13.0,5.0,283.21
Golden_13-C43-N253,3,144,13.0,7.0,283.21
Golden_13-C43-N253,3,145,13.0,9.0,283.21
Golden_13-C43-N253,3,195,15.0,5.0,283.21
Golden_13-C43-N253,3,196,15.0,7.0,283.21
Golden_13-C43-N253,3,197,15.0,9.0,283.21
Golden_13-C43-N253,3,146,13.0,11.0,283.21
Golden_13-C43-N253,3,147,13.0,13.0,283.21
Golden_13-C43-N253,3,198,15.0,11.0,283.21
Golden_13-C43-N253,3,199,15.0,13.0,283.21
Golden_13-C43-N253,3,200,15.0,15.0,283.21
Golden_13-C43-N253,3,201,13.0,15.0,283.21
Golden_13-C43-N253,3,102,11.0,11.0,283.21
Golden_13-C43-N253,3,103,9.0,11.0,283.21
Golden_13-C43-N253,3,148,11.0,13.0,283.21
Golden_13-C43-N253,3,149,9.0,13.0,283.21
Golden_13-C43-N253,3,150,7.0,13.0,283.21
Golden_13-C43-N253,3,202,11.0,15.0,283.21
Golden_13-C43-N253,3,203,9.0,15.0,283.21
Golden_13-C43-N253,3,204,7.0,15.0,283.21
Golden_13-C43-N253,3,67,5.0,9.0,283.21
Golden_13-C43-N253,3,104,7.0,11.0,283.21
Golden_13-C43-N253,3,105,5.0,11.0,283.21
Golden_13-C43-N253,3,106,3.0,11.0,283.21
Golden_13-C43-N253,3,151,5.0,13.0,283.21
Golden_13-C43-N253,3,152,3.0,13.0,283.21
Golden_13-C43-N253,3,153,1.0,13.0,283.21
Golden_13-C43-N253,3,154,-1.0,13.0,283.21
Golden_13-C43-N253,3,205,5.0,15.0,283.21
Golden_13-C43-N253,3,206,3.0,15.0,283.21
Golden_13-C43-N253,3,207,1.0,15.0,283.21
Golden_13-C43-N253,3,208,-1.0,15.0,283.21
Golden_13-C43-N253,3,156,-5.0,13.0,283.21
Golden_13-C43-N253,3,157,-7.0,13.0,283.21
Golden_13-C43-N253,3,209,-3.0,15.0,283.21
Golden_13-C43-N253,3,210,-5.0,15.0,283.21
Golden_13-C43-N253,3,211,-7.0,15.0,283.21
Golden_13-C43-N253,3,212,-9.0,15.0,283.21
Golden_13-C43-N253,3,112,-9.0,11.0,283.21
Golden_13-C43-N253,3,113,-11.0,11.0,283.21
Golden_13-C43-N253,3,114,-11.0,9.0,283.21
Golden_13-C43-N253,3,158,-9.0,13.0,283.21
Golden_13-C43-N253,3,159,-11.0,13.0,283.21
Golden_13-C43-N253,3,161,-13.0,11.0,283.21
Golden_13-C43-N253,3,160,-13.0,13.0,283.21
Golden_13-C43-N253,3,213,-11.0,15.0,283.21
Golden_13-C43-N253,3,214,-13.0,15.0,283.21
Golden_13-C43-N253,3,215,-15.0,15.0,283.21
Golden_13-C43-N253,3,216,-15.0,13.0,283.21
Golden_13-C43-N253,3,217,-15.0,11.0,283.21
Golden_13-C43-N253,3,162,-13.0,9.0,283.21
Golden_13-C43-N253,3,163,-13.0,7.0,283.21
Golden_13-C43-N253,3,164,-13.0,5.0,283.21
Golden_13-C43-N253,3,218,-15.0,9.0,283.21
Golden_13-C43-N253,3,219,-15.0,7.0,283.21
Golden_13-C43-N253,3,220,-15.0,5.0,283.21
Golden_13-C43-N253,3,75,-9.0,7.0,283.21
Golden_13-C43-N253,3,115,-11.0,7.0,283.21
Golden_13-C43-N253,3,116,-11.0,5.0,283.21
Golden_13-C43-N253,3,20,-5.0,5.0,283.21
Golden_13-C43-N253,3,44,-7.0,5.0,283.21
Golden_13-C43-N253,3,45,-7.0,3.0,283.21
Golden_13-C43-N253,3,76,-9.0,5.0,283.21
Golden_13-C43-N253,3,42,-5.0,7.0,283.21
Golden_13-C43-N253,3,43,-7.0,7.0,283.21
Golden_13-C43-N253,3,72,-5.0,9.0,283.21
Golden_13-C43-N253,3,73,-7.0,9.0,283.21
Golden_13-C43-N253,3,74,-9.0,9.0,283.21
Golden_13-C43-N253,3,111,-7.0,11.0,283.21
Golden_13-C43-N253,3,71,-3.0,9.0,283.21
Golden_13-C43-N253,3,109,-3.0,11.0,283.21
Golden_13-C43-N253,3,110,-5.0,11.0,283.21
Golden_13-C43-N253,3,155,-3.0,13.0,283.21
Golden_13-C43-N253,3,69,1.0,9.0,283.21
Golden_13-C43-N253,3,107,1.0,11.0,283.21
Golden_13-C43-N253,3,108,-1.0,11.0,283.21
Golden_13-C43-N253,3,18,-1.0,5.0,283.21
Golden_13-C43-N253,3,40,-1.0,7.0,283.21
Golden_13-C43-N253,3,41,-3.0,7.0,283.21
Golden_13-C43-N253,3,70,-1.0,9.0,283.21
Golden_13-C43-N253,3,15,5.0,5.0,283.21
Golden_13-C43-N253,3,16,3.0,5.0,283.21
Golden_13-C43-N253,3,17,1.0,5.0,283.21
Golden_13-C43-N253,3,37,5.0,7.0,283.21
Golden_13-C43-N253,3,38,3.0,7.0,283.21
Golden_13-C43-N253,3,39,1.0,7.0,283.21
Golden_13-C43-N253,3,68,3.0,9.0,283.21
Golden_13-C43-N253,3,0,0.0,0.0,283.21
Golden_13-C43-N253,4,0,0.0,0.0,100.16
Golden_13-C43-N253,4,1,3.0,1.0,100.16
Golden_13-C43-N253,4,2,3.0,3.0,100.16
Golden_13-C43-N253,4,3,1.0,3.0,100.16
Golden_13-C43-N253,4,12,3.0,-1.0,100.16
Golden_13-C43-N253,4,13,5.0,1.0,100.16
Golden_13-C43-N253,4,14,5.0,3.0,100.16
Golden_13-C43-N253,4,32,5.0,-1.0,100.16
Golden_13-C43-N253,4,33,7.0,1.0,100.16
Golden_13-C43-N253,4,34,7.0,3.0,100.16
Golden_13-C43-N253,4,60,7.0,-1.0,100.16
Golden_13-C43-N253,4,61,9.0,1.0,100.16
Golden_13-C43-N253,4,62,9.0,3.0,100.16
Golden_13-C43-N253,4,96,9.0,-1.0,100.16
Golden_13-C43-N253,4,97,11.0,1.0,100.16
Golden_13-C43-N253,4,98,11.0,3.0,100.16
Golden_13-C43-N253,4,140,11.0,-1.0,100.16
Golden_13-C43-N253,4,59,7.0,-3.0,100.16
Golden_13-C43-N253,4,95,9.0,-3.0,100.16
Golden_13-C43-N253,4,139,11.0,-3.0,100.16
Golden_13-C43-N253,4,57,7.0,-7.0,100.16
Golden_13-C43-N253,4,92,9.0,-9.0,100.16
Golden_13-C43-N253,4,93,9.0,-7.0,100.16
Golden_13-C43-N253,4,94,9.0,-5.0,100.16
Golden_13-C43-N253,4,137,11.0,-7.0,100.16
Golden_13-C43-N253,4,138,11.0,-5.0,100.16
Golden_13-C43-N253,4,190,13.0,-5.0,100.16
Golden_13-C43-N253,4,30,5.0,-5.0,100.16
Golden_13-C43-N253,4,31,5.0,-3.0,100.16
Golden_13-C43-N253,4,56,5.0,-7.0,100.16
Golden_13-C43-N253,4,58,7.0,-5.0,100.16
Golden_13-C43-N253,4,0,0.0,0.0,100.16
Golden_14-C22-N321,1,0,0.0,0.0,330.08
Golden_14-C22-N321,1,4,-1.0,3.0,330.08
Golden_14-C22-N321,1,5,-3.0,3.0,330.08
Golden_14-C22-N321,1,6,-3.0,1.0,330.08
Golden_14-C22-N321,1,7,-3.0,-1.0,330.08
Golden_14-C22-N321,1,21,-5.0,3.0,330.08
Golden_14-C22-N321,1,22,-5.0,1.0,330.08
Golden_14-C22-N321,1,23,-5.0,-1.0,330.08
Golden_14-C22-N321,1,46,-7.0,1.0,330.08
Golden_14-C22-N321,1,18,-1.0,5.0,330.08
Golden_14-C22-N321,1,19,-3.0,5.0,330.08
Golden_14-C22-N321,1,20,-5.0,5.0,330.08
Golden_14-C22-N321,1,40,-1.0,7.0,330.08
Golden_14-C22-N321,1,41,-3.0,7.0,330.08
Golden_14-C22-N321,1,42,-5.0,7.0,330.08
Golden_14-C22-N321,1,43,-7.0,7.0,330.08
Golden_14-C22-N321,1,44,-7.0,5.0,330.08
Golden_14-C22-N321,1,45,-7.0,3.0,330.08
Golden_14-C22-N321,1,69,1.0,9.0,330.08
Golden_14-C22-N321,1,70,-1.0,9.0,330.08
Golden_14-C22-N321,1,71,-3.0,9.0,330.08
Golden_14-C22-N321,1,72,-5.0,9.0,330.08
Golden_14-C22-N321,1,73,-7.0,9.0,330.08
Golden_14-C22-N321,1,74,-9.0,9.0,330.08
Golden_14-C22-N321,1,75,-9.0,7.0,330.08
Golden_14-C22-N321,1,76,-9.0,5.0,330.08
Golden_14-C22-N321,1,109,-3.0,11.0,330.08
Golden_14-C22-N321,1,110,-5.0,11.0,330.08
Golden_14-C22-N321,1,111,-7.0,11.0,330.08
Golden_14-C22-N321,1,106,3.0,11.0,330.08
Golden_14-C22-N321,1,107,1.0,11.0,330.08
Golden_14-C22-N321,1,108,-1.0,11.0,330.08
Golden_14-C22-N321,1,151,5.0,13.0,330.08
Golden_14-C22-N321,1,152,3.0,13.0,330.08
Golden_14-C22-N321,1,153,1.0,13.0,330.08
Golden_14-C22-N321,1,154,-1.0,13.0,330.08
Golden_14-C22-N321,1,205,5.0,15.0,330.08
Golden_14-C22-N321,1,206,3.0,15.0,330.08
Golden_14-C22-N321,1,207,1.0,15.0,330.08
Golden_14-C22-N321,1,208,-1.0,15.0,330.08
Golden_14-C22-N321,1,209,-3.0,15.0,330.08
Golden_14-C22-N321,1,267,5.0,17.0,330.08
Golden_14-C22-N321,1,268,3.0,17.0,330.08
Golden_14-C22-N321,1,269,1.0,17.0,330.08
Golden_14-C22-N321,1,270,-1.0,17.0,330.08
Golden_14-C22-N321,1,271,-3.0,17.0,330.08
Golden_14-C22-N321,1,155,-3.0,13.0,330.08
Golden_14-C22-N321,1,156,-5.0,13.0,330.08
Golden_14-C22-N321,1,157,-7.0,13.0,330.08
Golden_14-C22-N321,1,158,-9.0,13.0,330.08
Golden_14-C22-N321,1,210,-5.0,15.0,330.08
Golden_14-C22-N321,1,211,-7.0,15.0,330.08
Golden_14-C22-N321,1,212,-9.0,15.0,330.08
Golden_14-C22-N321,1,213,-11.0,15.0,330.08
Golden_14-C22-N321,1,272,-5.0,17.0,330.08
Golden_14-C22-N321,1,273,-7.0,17.0,330.08
Golden_14-C22-N321,1,274,-9.0,17.0,330.08
Golden_14-C22-N321,1,275,-11.0,17.0,330.08
Golden_14-C22-N321,1,214,-13.0,15.0,330.08
Golden_14-C22-N321,1,215,-15.0,15.0,330.08
Golden_14-C22-N321,1,216,-15.0,13.0,330.08
Golden_14-C22-N321,1,276,-13.0,17.0,330.08
Golden_14-C22-N321,1,277,-15.0,17.0,330.08
Golden_14-C22-N321,1,278,-17.0,17.0,330.08
Golden_14-C22-N321,1,279,-17.0,15.0,330.08
Golden_14-C22-N321,1,280,-17.0,13.0,330.08
Golden_14-C22-N321,1,112,-9.0,11.0,330.08
Golden_14-C22-N321,1,113,-11.0,11.0,330.08
Golden_14-C22-N321,1,114,-11.0,9.0,330.08
Golden_14-C22-N321,1,115,-11.0,7.0,330.08
Golden_14-C22-N321,1,159,-11.0,13.0,330.08
Golden_14-C22-N321,1,160,-13.0,13.0,330.08
Golden_14-C22-N321,1,161,-13.0,11.0,330.08
Golden_14-C22-N321,1,162,-13.0,9.0,330.08
Golden_14-C22-N321,1,163,-13.0,7.0,330.08
Golden_14-C22-N321,1,217,-15.0,11.0,330.08
Golden_14-C22-N321,1,218,-15.0,9.0,330.08
Golden_14-C22-N321,1,219,-15.0,7.0,330.08
Golden_14-C22-N321,1,281,-17.0,11.0,330.08
Golden_14-C22-N321,1,282,-17.0,9.0,330.08
Golden_14-C22-N321,1,283,-17.0,7.0,330.08
Golden_14-C22-N321,1,77,-9.0,3.0,330.08
Golden_14-C22-N321,1,78,-9.0,1.0,330.08
Golden_14-C22-N321,1,79,-9.0,-1.0,330.08
Golden_14-C22-N321,1,116,-11.0,5.0,330.08
Golden_14-C22-N321,1,117,-11.0,3.0,330.08
Golden_14-C22-N321,1,118,-11.0,1.0,330.08
Golden_14-C22-N321,1,119,-11.0,-1.0,330.08
Golden_14-C22-N321,1,120,-11.0,-3.0,330.08
Golden_14-C22-N321,1,164,-13.0,5.0,330.08
Golden_14-C22-N321,1,165,-13.0,3.0,330.08
Golden_14-C22-N321,1,166,-13.0,1.0,330.08
Golden_14-C22-N321,1,167,-13.0,-1.0,330.08
Golden_14-C22-N321,1,168,-13.0,-3.0,330.08
Golden_14-C22-N321,1,220,-15.0,5.0,330.08
Golden_14-C22-N321,1,221,-15.0,3.0,330.08
Golden_14-C22-N321,1,222,-15.0,1.0,330.08
Golden_14-C22-N321,1,223,-15.0,-1.0,330.08
Golden_14-C22-N321,1,224,-15.0,-3.0,330.08
Golden_14-C22-N321,1,284,-17.0,5.0,330.08
Golden_14-C22-N321,1,285,-17.0,3.0,330.08
Golden_14-C22-N321,1,286,-17.0,1.0,330.08
Golden_14-C22-N321,1,287,-17.0,-1.0,330.08
Golden_14-C22-N321,1,288,-17.0,-3.0,330.08
Golden_14-C22-N321,1,0,0.0,0.0,330.08
Golden_14-C22-N321,2,0,0.0,0.0,200.46
Golden_14-C22-N321,2,83,-9.0,-9.0,200.46
Golden_14-C22-N321,2,121,-11.0,-5.0,200.46
Golden_14-C22-N321,2,122,-11.0,-7.0,200.46
Golden_14-C22-N321,2,123,-11.0,-9.0,200.46
Golden_14-C22-N321,2,124,-11.0,-11.0,200.46
Golden_14-C22-N321,2,125,-9.0,-11.0,200.46
Golden_14-C22-N321,2,169,-13.0,-5.0,200.46
Golden_14-C22-N321,2,170,-13.0,-7.0,200.46
Golden_14-C22-N321,2,171,-13.0,-9.0,200.46
Golden_14-C22-N321,2,172,-13.0,-11.0,200.46
Golden_14-C22-N321,2,173,-13.0,-13.0,200.46
Golden_14-C22-N321,2,174,-11.0,-13.0,200.46
Golden_14-C22-N321,2,225,-15.0,-5.0,200.46
Golden_14-C22-N321,2,226,-15.0,-7.0,200.46
Golden_14-C22-N321,2,227,-15.0,-9.0,200.46
Golden_14-C22-N321,2,228,-15.0,-11.0,200.46
Golden_14-C22-N321,2,289,-17.0,-5.0,200.46
Golden_14-C22-N321,2,290,-17.0,-7.0,200.46
Golden_14-C22-N321,2,291,-17.0,-9.0,200.46
Golden_14-C22-N321,2,292,-17.0,-11.0,200.46
Golden_14-C22-N321,2,229,-15.0,-13.0,200.46
Golden_14-C22-N321,2,230,-15.0,-15.0,200.46
Golden_14-C22-N321,2,231,-13.0,-15.0,200.46
Golden_14-C22-N321,2,293,-17.0,-13.0,200.46
Golden_14-C22-N321,2,294,-17.0,-15.0,200.46
Golden_14-C22-N321,2,295,-17.0,-17.0,200.46
Golden_14-C22-N321,2,296,-15.0,-17.0,200.46
Golden_14-C22-N321,2,297,-13.0,-17.0,200.46
Golden_14-C22-N321,2,175,-9.0,-13.0,200.46
Golden_14-C22-N321,2,176,-7.0,-13.0,200.46
Golden_14-C22-N321,2,232,-11.0,-15.0,200.46
Golden_14-C22-N321,2,233,-9.0,-15.0,200.46
Golden_14-C22-N321,2,234,-7.0,-15.0,200.46
Golden_14-C22-N321,2,298,-11.0,-17.0,200.46
Golden_14-C22-N321,2,299,-9.0,-17.0,200.46
Golden_14-C22-N321,2,300,-7.0,-17.0,200.46
Golden_14-C22-N321,2,8,-3.0,-3.0,200.46
Golden_14-C22-N321,2,9,-1.0,-3.0,200.46
Golden_14-C22-N321,2,24,-5.0,-3.0,200.46
Golden_14-C22-N321,2,25,-5.0,-5.0,200.46
Golden_14-C22-N321,2,26,-3.0,-5.0,200.46
Golden_14-C22-N321,2,27,-1.0,-5.0,200.46
Golden_14-C22-N321,2,47,-7.0,-1.0,200.46
Golden_14-C22-N321,2,48,-7.0,-3.0,200.46
Golden_14-C22-N321,2,49,-7.0,-5.0,200.46
Golden_14-C22-N321,2,50,-7.0,-7.0,200.46
Golden_14-C22-N321,2,51,-5.0,-7.0,200.46
Golden_14-C22-N321,2,52,-3.0,-7.0,200.46
Golden_14-C22-N321,2,53,-1.0,-7.0,200.46
Golden_14-C22-N321,2,54,1.0,-7.0,200.46
Golden_14-C22-N321,2,80,-9.0,-3.0,200.46
Golden_14-C22-N321,2,81,-9.0,-5.0,200.46
Golden_14-C22-N321,2,82,-9.0,-7.0,200.46
Golden_14-C22-N321,2,84,-7.0,-9.0,200.46
Golden_14-C22-N321,2,85,-5.0,-9.0,200.46
Golden_14-C22-N321,2,86,-3.0,-9.0,200.46
Golden_14-C22-N321,2,126,-7.0,-11.0,200.46
Golden_14-C22-N321,2,0,0.0,0.0,200.46
Golden_14-C22-N321,3,0,0.0,0.0,439.43
Golden_14-C22-N321,3,87,-1.0,-9.0,439.43
Golden_14-C22-N321,3,88,1.0,-9.0,439.43
Golden_14-C22-N321,3,127,-5.0,-11.0,439.43
Golden_14-C22-N321,3,128,-3.0,-11.0,439.43
Golden_14-C22-N321,3,129,-1.0,-11.0,439.43
Golden_14-C22-N321,3,130,1.0,-11.0,439.43
Golden_14-C22-N321,3,131,3.0,-11.0,439.43
Golden_14-C22-N321,3,177,-5.0,-13.0,439.43
Golden_14-C22-N321,3,178,-3.0,-13.0,439.43
Golden_14-C22-N321,3,179,-1.0,-13.0,439.43
Golden_14-C22-N321,3,180,1.0,-13.0,439.43
Golden_14-C22-N321,3,181,3.0,-13.0,439.43
Golden_14-C22-N321,3,235,-5.0,-15.0,439.43
Golden_14-C22-N321,3,236,-3.0,-15.0,439.43
Golden_14-C22-N321,3,237,-1.0,-15.0,439.43
Golden_14-C22-N321,3,238,1.0,-15.0,439.43
Golden_14-C22-N321,3,239,3.0,-15.0,439.43
Golden_14-C22-N321,3,301,-5.0,-17.0,439.43
Golden_14-C22-N321,3,302,-3.0,-17.0,439.43
Golden_14-C22-N321,3,303,-1.0,-17.0,439.43
